ID_MUNICIPIO,NOME_MUNICIPIO,CODIGO_INFRACAO,DESCRICAO_INFRACAO,UF_PLACA_VEICULO,TIPO_VEICULO,CATEGORIA_VEICULO,QTDE,MES,ANO
6275,CACONDE,5550-0,ESTACIONAR EM LOCAL/HORARIO PROIBIDO ESPECIFICAMENTE PELA SINALIZACAO,SP,CAMINHONET,PARTICULAR,2,11,2025
6295,CAMPOS DO JORDAO,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
7105,SAO MIGUEL ARCANJO,5037-1,DIRIGIR VEICULO COM CNH DE CATEGORIA DIFERENTE DA DO VEICULO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6231,BIRITIBA-MIRIM,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,1,11,2025
6921,PRAIA GRANDE,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHAO,PARTICULAR,1,11,2025
6921,PRAIA GRANDE,5347-0,"DEIXAR O CONDUTOR ENVOLVIDO EM ACIDENTE S/ VITIMA, DE REMOVER O VEICULO DO LOCAL",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6505,IGARATA,5452-2,ESTACIONAR SOBRE FAIXA DESTINADA A PEDESTRE,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7033,SANTA FE DO SUL,5452-1,ESTACIONAR NO PASSEIO,SP,CAMINHONET,PARTICULAR,1,11,2025
7111,SAO PEDRO DO TURVO,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,1,11,2025
6165,ARARAS,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6813,PARAIBUNA,5568-0,ESTACIONAR LOCAL/HORARIO DE ESTACIONAMENTO E PARADA PROIBIDOS PELA SINALIZACAO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6577,ITOBI,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6805,PALMEIRA D OESTE,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,1,11,2025
6153,APIAI,7765-0,FUGIR O CONDUTOR A ACAO POLICIAL,SP,MOTOCICLO,PARTICULAR,1,11,2025
6951,REGINOPOLIS,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6677,MARACAI,6556-1,CONDUZIR O VEICULO COM O LACRE DE IDENTIFICACAO VIOLADO/FALSIFICADO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6313,CARAPICUIBA,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,MICROONIB,ALUGUEL,1,11,2025
6929,PRESIDENTE PRUDENTE,5622-2,PARAR SOBRE FAIXA DESTINADA A PEDESTRES,SP,MOTONETA,PARTICULAR,1,11,2025
7121,SAO VICENTE,6912-0,CONDUZIR VEICULO SEM OS DOCUMENTOS DE PORTE OBRIGATORIO REFERIDOS NO CTB,SP,MOTOCICLO,PARTICULAR,1,11,2025
7107,SAO PAULO,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,ALUGUEL,4,11,2025
6663,MACAUBAL,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,1,11,2025
6377,DIADEMA,6050-2,AVANCAR O SINAL DE PARADA OBRIGATORIA,SP,CAMIONETA,PARTICULAR,1,11,2025
7019,AGUAS DE SANTA BARBARA,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,2,11,2025
6989,RUBIACEA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6335,CHARQUEADA,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMINHONET,ALUGUEL,1,11,2025
6929,PRESIDENTE PRUDENTE,5266-3,PARTICIPAR COMO CONDUTOR EXIB/DEMONST PERICIA EM MANOBRA DE VEIC S/ PERMISSAO,SP,MOTOCICLO,PARTICULAR,2,11,2025
7121,SAO VICENTE,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTONETA,PARTICULAR,2,11,2025
6713,MOGI DAS CRUZES,5550-0,ESTACIONAR EM LOCAL/HORARIO PROIBIDO ESPECIFICAMENTE PELA SINALIZACAO,SP,UTILITARIO,PARTICULAR,1,11,2025
6723,MONGAGUA,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,1,11,2025
6513,INDIANA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,1,11,2025
6591,JACI,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6853,PERUIBE,5819-1,"TRANSITAR COM O VEICULO EM CALCADAS, PASSEIOS",SP,MOTOCICLO,PARTICULAR,1,11,2025
6503,IGARAPAVA,7633-2,Dirigir veiculo manuseando telefone celular,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6847,PENAPOLIS,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,SP,MOTONETA,PARTICULAR,1,11,2025
7145,SOROCABA,6572-0,CONDUZIR O VEICULO COM DISPOSITIVO ANTIRRADAR,SP,MOTOCICLO,PARTICULAR,1,11,2025
7033,SANTA FE DO SUL,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6249,BOTUCATU,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,MOTOCICLO,PARTICULAR,5,11,2025
7047,SANTANA DE PARNAIBA,5460-0,ESTACIONAR EM GUIA DE CALCADA REBAIXADA DESTINADA A ENTRADA/SAIDA DE VEICULOS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6403,EMBU-GUACU,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,MOTOCICLO,PARTICULAR,2,11,2025
7143,SOCORRO,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,CAMINHONET,PARTICULAR,1,11,2025
7273,VARGEM GRANDE PAULISTA,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6553,ITAPIRA,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,CICLOMOTO,PARTICULAR,1,11,2025
2957,VARGEM,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,MOTOCICLO,PARTICULAR,2,11,2025
7245,VOTUPORANGA,5096-0,ENTREGAR VEICULO A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,1,11,2025
6611,JOANOPOLIS,5185-2,Deixar o passageiro de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6921,PRAIA GRANDE,6041-2,EXECUTAR OPERACAO DE CONVERSAO A ESQUERDA EM LOCAL PROIBIDO PELA SINALIZACAO,SP,CAMINHONET,PARTICULAR,1,11,2025
7033,SANTA FE DO SUL,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",Outras UFs,MOTONETA,PARTICULAR,1,11,2025
6131,AMERICANA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTONETA,PARTICULAR,3,11,2025
6495,IBIUNA,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMIONETA,PARTICULAR,1,11,2025
6687,MATAO,7684-1,Cond motoc/moton/ciclom c/ util cap de seg s/ vis/ocul prot,SP,MOTOCICLO,PARTICULAR,2,11,2025
7057,SANTO ANDRE,7633-2,Dirigir veiculo manuseando telefone celular,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",SP,TR. MISTO,PARTICULAR,1,11,2025
6731,MONTE AZUL PAULISTA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMINHONET,PARTICULAR,1,11,2025
6133,AMERICO BRASILIENSE,5967-0,"ULTRAPASSAR PELA CONTRAMAO LINHA DE DIVISAO DE FLUXOS OPOSTOS, CONTINUA AMARELA",SP,CAMINHONET,PARTICULAR,1,11,2025
6755,NIPOA,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,CAMINHONET,PARTICULAR,2,11,2025
6565,ITARARE,5029-2,DIRIGIR VEICULO COM CNH/PPD/ACC COM SUSPENSAO DO DIREITO DE DIRIGIR,SP,CAMINHONET,PARTICULAR,1,11,2025
6787,ORLANDIA,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTONETA,PARTICULAR,2,11,2025
7079,SAO CARLOS,7633-1,Dirigir veiculo segurando telefone celular,SP,AUTOMOVEL,PARTICULAR,4,11,2025
6377,DIADEMA,6483-0,USAR BUZINA QUE NAO A DE TOQUE BREVE COMO ADVERTENCIA A PEDESTRE OU CONDUTORES,SP,CAMIONETA,PARTICULAR,1,11,2025
6477,GUARULHOS,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,Outras UFs,MOTOCICLO,PARTICULAR,3,11,2025
6749,NAZARE PAULISTA,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6209,BARRETOS,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTONETA,PARTICULAR,1,11,2025
6231,BIRITIBA-MIRIM,5525-0,ESTACIONAR NA CONTRAMAO DE DIRECAO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6713,MOGI DAS CRUZES,7048-1,"CONDUZIR MOTOCICLETA, MOTONETA E CICLOMOTOR TRANSPORTANDO PASSAGEIRO S/ CAPACETE",SP,MOTONETA,PARTICULAR,1,11,2025
7057,SANTO ANDRE,6610-2,CONDUZIR O VEICULO COM CARACTERISTICA ALTERADA,SP,MOTOCICLO,PARTICULAR,2,11,2025
7177,TAQUARITUBA,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMINHONET,PARTICULAR,1,11,2025
6503,IGARAPAVA,6017-5,EXECUTAR OPERACAO DE RETORNO PASSANDO POR CIMA DE FAIXA DE PEDESTRES,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6969,RIBEIRAO PRETO,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,Outras UFs,CAMINHONET,PARTICULAR,1,11,2025
7033,SANTA FE DO SUL,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTOCICLO,PARTICULAR,2,11,2025
6887,PIRASSUNUNGA,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,CAMINHONET,PARTICULAR,1,11,2025
6377,DIADEMA,5819-2,"TRANSITAR COM O VEICULO EM CICLOVIAS, CICLOFAIXAS",SP,MOTONETA,PARTICULAR,3,11,2025
7099,SAO JOSE DOS CAMPOS,6769-0,"CONDUZIR VEIC C/ DEFEITO NO SIST DE ILUMINACAO, SINALIZ OU LAMPADAS QUEIMADAS",SP,AUTOMOVEL,APRENDIZAGEM,3,11,2025
7201,TUPA,6076-0,TRANSPOR BLOQUEIO VIARIO POLICIAL,SP,MOTOCICLO,PARTICULAR,1,11,2025
6411,FERNANDOPOLIS,7099-1,CONDUZIR MOTOCICLETA/MOTONETA/CICLOMOTOR SEM SEGURAR O GUIDOM COM AMBAS AS MAOS,SP,MOTOCICLO,PARTICULAR,1,11,2025
7029,SANTA CRUZ DO RIO PARDO,5452-2,ESTACIONAR SOBRE FAIXA DESTINADA A PEDESTRE,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6369,CRUZEIRO,7633-2,Dirigir veiculo manuseando telefone celular,SP,MOTOCICLO,PARTICULAR,2,11,2025
7057,SANTO ANDRE,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
6477,GUARULHOS,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMIONETA,PARTICULAR,1,11,2025
6705,MIRANTE DO PARANAPANEMA,5720-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA COM DUPLO SENTIDO DE CIRCULACAO,SP,AUTOMOVEL,PARTICULAR,5,11,2025
7079,SAO CARLOS,5819-2,"TRANSITAR COM O VEICULO EM CICLOVIAS, CICLOFAIXAS",SP,AUTOMOVEL,PARTICULAR,3,11,2025
6865,ESPIRITO SANTO DO PINHAL,6726-1,"CONDUZIR O VEICULO EM MAU ESTADO DE CONSERVACAO, COMPROMETENDO A SEGURANCA",SP,AUTOMOVEL,PARTICULAR,5,11,2025
6513,INDIANA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTOCICLO,PARTICULAR,1,11,2025
6885,PIRAPOZINHO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMIONETA,PARTICULAR,2,11,2025
6629,LARANJAL PAULISTA,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,Outras UFs,MOTOCICLO,,1,11,2025
6551,ITAPEVI,6653-2,CONDUZIR O VEICULO COM SILENCIADOR DE MOTOR DEFEITUOSO/DEFICIENTE/INOPERANTE,SP,MOTOCICLO,PARTICULAR,1,11,2025
6311,CARAGUATATUBA,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,2,11,2025
6227,BILAC,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTOCICLO,PARTICULAR,1,11,2025
6933,PROMISSAO,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,SP,MOTOCICLO,PARTICULAR,1,11,2025
6581,ITUPEVA,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7021,SANTA BRANCA,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMIONETA,PARTICULAR,1,11,2025
6817,PARANAPANEMA,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,PARTICULAR,1,11,2025
808,OUROESTE,7633-2,Dirigir veiculo manuseando telefone celular,SP,CAMIONETA,PARTICULAR,1,11,2025
6165,ARARAS,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,UTILITARIO,PARTICULAR,1,11,2025
6251,BRAGANCA PAULISTA,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,AUTOMOVEL,PARTICULAR,2,11,2025
2965,BERTIOGA,7366-2,DIRIGIR VEICULO UTILIZANDO-SE DE TELEFONE CELULAR,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6375,DESCALVADO,5380-0,ESTACIONAR NAS ESQUINAS E A MENOS DE 5M DO ALINHAMENTO DA VIA TRANSVERSAL,SP,MOTONETA,PARTICULAR,1,11,2025
6737,MONTE MOR,5037-1,DIRIGIR VEICULO COM CNH DE CATEGORIA DIFERENTE DA DO VEICULO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6231,BIRITIBA-MIRIM,5061-0,ENTREGAR VEICULO A PESSOA SEM CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7089,SAO JOAQUIM DA BARRA,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6221,BEBEDOURO,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6589,JACAREI,6637-1,CONDUZIR O VEICULO SEM EQUIPAMENTO OBRIGATORIO,SP,MOTONETA,PARTICULAR,1,11,2025
6165,ARARAS,5541-1,ESTACIONAR EM DESACORDO COM A REGULAMENTACAO ESPECIFICADA PELA SINALIZACAO,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6689,MAUA,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6351,COROADOS,5185-1,Deixar o condutor de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6161,ARANDU,7633-1,Dirigir veiculo segurando telefone celular,SP,CAMINHAO,ALUGUEL,1,11,2025
6223,BENTO DE ABREU,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,PARTICULAR,4,11,2025
7099,SAO JOSE DOS CAMPOS,5274-1,UTILIZ VEIC DEMONST/EXIBIR MANOBRA PERIGOSA MEDIANTE ARRANCADA BRUSCA,SP,CAMINHONET,PARTICULAR,1,11,2025
6969,RIBEIRAO PRETO,5177-0,CONFIAR/ENTREGAR VEIC PESS C/ ESTADO FISICO/PSIQUICO S/ CONDICOES DIRIGIR SEGUR,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6361,COTIA,7579-0,"REC SUB TEST, EX CLIN, PERIC OU PROC Q PERM CERT INFL ALC/SUB PSIC FOR ART. 277",SP,AUTOMOVEL,PARTICULAR,7,11,2025
6537,ITAI,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,AUTOMOVEL,ALUGUEL,1,11,2025
7121,SAO VICENTE,5878-0,"ULTRAPASSAR PELA DIREITA, SALVO QDO VEIC DA FRENTE DER SINAL P/ ENTRAR ESQUERDA",SP,MOTOCICLO,PARTICULAR,3,11,2025
7145,SOROCABA,7633-2,Dirigir veiculo manuseando telefone celular,Outras UFs,CAMIONETA,,1,11,2025
6225,BERNARDINO DE CAMPOS,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,CAMINHONET,PARTICULAR,1,11,2025
6137,AMPARO,5142-0,PERMITIR POSSE/CONDUCAO DO VEIC A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,MOTONETA,PARTICULAR,1,11,2025
7247,BOREBI,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,1,11,2025
6549,ITAPEVA,5045-0,DIRIGIR VEICULO COM VALIDADE DE CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,AUTOMOVEL,PARTICULAR,2,11,2025
6163,ARARAQUARA,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTOCICLO,ALUGUEL,1,11,2025
6403,EMBU-GUACU,5215-2,Dirigir ameacando os demais veiculos,SP,MOTOCICLO,PARTICULAR,3,11,2025
6859,PILAR DO SUL,6610-1,CONDUZIR O VEICULO COM A COR ALTERADA,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
6371,CUBATAO,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,MOTOCICLO,PARTICULAR,3,11,2025
6681,MARILIA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,Outras UFs,MOTONETA,PARTICULAR,1,11,2025
6477,GUARULHOS,5991-0,EXECUTAR OPERACAO DE RETORNO EM LOCAIS PROIBIDOS PELA SINALIZACAO,SP,MOTONETA,PARTICULAR,1,11,2025
7145,SOROCABA,7633-1,Dirigir veiculo segurando telefone celular,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
7201,TUPA,5819-4,TRANSITAR COM O VEICULO EM CANTEIROS CENTRAIS/DIVISORES DE PISTA DE ROLAMENTO,SP,MOTOCICLO,PARTICULAR,2,11,2025
7107,SAO PAULO,5096-0,ENTREGAR VEICULO A PESSOA COM CNH/PPD VENCIDA HA MAIS DE 30 DIAS,SP,CAMINHONET,ALUGUEL,1,11,2025
6259,BROTAS,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,SP,AUTOMOVEL,PARTICULAR,3,11,2025
6409,FARTURA,5185-1,Deixar o condutor de usar o cinto seguranca,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
6299,CANANEIA,6637-2,CONDUZIR O VEICULO COM EQUIPAMENTO OBRIGATORIO INEFICIENTE/INOPERANTE,SP,MOTONETA,PARTICULAR,1,11,2025
6259,BROTAS,6564-0,CONDUZIR O VEICULO TRANSPORTANDO PASSAGEIROS EM COMPARTIMENTO DE CARGA,SP,CAMINHONET,PARTICULAR,1,11,2025
6285,CAJAMAR,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6291,CAMPINAS,6530-0,USAR NO VEICULO EQUIP C/ SOM EM VOLUME/FREQUENCIA NAO AUTORIZADOS PELO CONTRAN,SP,CAMINHAO,ALUGUEL,1,11,2025
6177,ARUJA,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,1,11,2025
6473,GUARIBA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6607,JAU,5169-1,DIRIGIR SOB A INFLUENCIA DE ALCOOL,SP,AUTOMOVEL,PARTICULAR,2,11,2025
7077,SAO CAETANO DO SUL,7684-2,Cond motoc/moton/ciclom c/ util cap de seg c/ vis/ocul prot des c/ regul Contran,SP,MOTONETA,PARTICULAR,1,11,2025
6953,REGISTRO,7030-1,Conduzir motoc/moton/ciclom s/ capacete de seguranca,SP,MOTOCICLO,PARTICULAR,6,11,2025
7023,SANTA CLARA D OESTE,5185-1,Deixar o condutor de usar o cinto seguranca,SP,CAMINHONET,PARTICULAR,1,11,2025
6477,GUARULHOS,6580-0,CONDUZIR O VEICULO SEM QUALQUER UMA DAS PLACAS DE IDENTIFICACAO,SP,CAMIONETA,PARTICULAR,1,11,2025
6415,FERRAZ DE VASCONCELOS,6599-2,CONDUZIR O VEICULO REGISTRADO QUE NAO ESTEJA DEVIDAMENTE LICENCIADO,SP,CAMINHAO,PARTICULAR,1,11,2025
7213,UCHOA,7684-1,Cond motoc/moton/ciclom c/ util cap de seg s/ vis/ocul prot,SP,MOTOCICLO,PARTICULAR,1,11,2025
7097,SAO JOSE DO RIO PRETO,6556-1,CONDUZIR O VEICULO COM O LACRE DE IDENTIFICACAO VIOLADO/FALSIFICADO,SP,MOTOCICLO,PARTICULAR,1,11,2025
7083,SAO JOAO DA BOA VISTA,6050-1,AVAN O SIN VERM DO SEMAF EXC SE HOUVER SINALIZ PERM LIVRE CONV A DIR,SP,UTILITARIO,PARTICULAR,1,11,2025
6291,CAMPINAS,7374-0,BLOQUEAR A VIA COM VEICULO,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7187,TEODORO SAMPAIO,5738-0,TRANSITAR PELA CONTRAMAO DE DIRECAO EM VIA C/ SINALIZACAO DE REGUL SENTIDO UNICO,Outras UFs,AUTOMOVEL,PARTICULAR,1,11,2025
6425,FRANCA,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,Outras UFs,MOTOCICLO,PARTICULAR,1,11,2025
6311,CARAGUATATUBA,5126-1,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA COM CNH/PPD/ACC CASSADA,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6355,CORUMBATAI,5550-0,ESTACIONAR EM LOCAL/HORARIO PROIBIDO ESPECIFICAMENTE PELA SINALIZACAO,SP,C. TRATOR,ALUGUEL,2,11,2025
6249,BOTUCATU,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,MOTOCICLO,PARTICULAR,2,11,2025
7177,TAQUARITUBA,5185-2,Deixar o passageiro de usar o cinto seguranca,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7107,SAO PAULO,7358-0,"DIRIGIR O VEICULO COM APENAS UMA DAS MAOS, EXCETO QUANDO PERMITIDO PELO CTB",Outras UFs,CAMIONETA,PARTICULAR,2,11,2025
6431,GABRIEL MONTEIRO,5070-2,ENTREGAR VEICULO A PESSOA COM CNH/PPD/ACC COM SUSP. DO DIREITO DE DIRIGIR,SP,AUTOMOVEL,PARTICULAR,1,11,2025
7059,SANTO ANTONIO DA ALEGRIA,7234-0,"EM MOVIMENTO, DEIXAR DE MANTER ACESA A LUZ BAIXA DURANTE A NOITE",SP,AUTOMOVEL,PARTICULAR,1,11,2025
6843,PEDREIRA,5541-1,ESTACIONAR EM DESACORDO COM A REGULAMENTACAO ESPECIFICADA PELA SINALIZACAO,SP,CAMINHONET,PARTICULAR,1,11,2025
6497,ICEM,5010-0,DIRIGIR VEICULO SEM POSSUIR CNH/PPD/ACC,SP,AUTOMOVEL,PARTICULAR,1,11,2025
6715,MOGI-GUACU,5118-0,PERMITIR POSSE/CONDUCAO DO VEICULO A PESSOA SEM CNH/PPD/ACC,SP,MOTONETA,PARTICULAR,1,11,2025
6551,ITAPEVI,6602-0,CONDUZIR O VEICULO COM QUALQUER UMA DAS PLACAS SEM LEGIBILIDADE E VISIBILIDADE,SP,CAMINHONET,PARTICULAR,1,11,2025
7267,TARUMA,7340-0,DIRIGIR O VEIC USANDO CALCADO QUE N SE FIRME NOS PES/COMPROMETA UTILIZ PEDAIS,SP,AUTOMOVEL,PARTICULAR,1,11,2025
798,GAVIAO PEIXOTO,5452-3,ESTACIONAR SOBRE CICLOVIA OU CICLOFAIXA,SP,CAMINHONET,ALUGUEL,1,11,2025
6313,CARAPICUIBA,6564-0,CONDUZIR O VEICULO TRANSPORTANDO PASSAGEIROS EM COMPARTIMENTO DE CARGA,SP,CAMIONETA,PARTICULAR,1,11,2025
